group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
AntiIL5_nonenone_none,HALLMARK_IL2_STAT5_SIGNALING,0.9935581659719591,0.33873251704422025,0.9557305589390616,187,up,CXCL10;ETV4;EOMES;TTC39B;CTLA4;TNFSF11;PHLDA1;SELP;SMPDL3A;ABCB1;ITGA6;TGM2;NT5E;CCR4;ETFBKMT;CKAP4;IL13;DRC1;ITIH5;BMP2;IRF6;BCL2;ICOS;HOPX;PTCH1;CSF2;MUC1;IFITM3;RHOB;ARL4A;CDKN1C;GADD45B;NFKBIZ;SPRY4;CST7;RORA;EMP1;IL1R2;LTB;IRF8;GBP4;BATF;LRIG1;ITGAV;SYNGR2;CD86;PLSCR1;CCNE1;CDCP1;GPX4;SLC29A2;IL1RL1;SELL;F2RL2;GLIPR2;SPP1;DHRS3;CAPN3;CD83;MAPKAPK2;TNFRSF9;EEF1AKMT1,0.7011511062189054,0.3445551762992135,0.40037582827193435,187,up
AntiIL5_nonenone_none,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.2717120443008768,0.47669272251933925,1.297772002647415,82,up,CXCL10;CXCL11;CXCL9;CCL7;CD14;ACVRL1;OSMR;IL6;CXCL1;ITGB3;CXCL3;CXCL13;CSF2;IL1R1;TLR2;IL1R2;LTB;IL7;IL17RB;STAT1;STAT2;CRLF2;TNFRSF12A;PDGFC;CD38,0.41411736574494185,0.11651320278065419,1.1973415421466866,82,up
AntiIL5_nonenone_none,HALLMARK_INFLAMMATORY_RESPONSE,0.02757242757242757,0.49680526460829033,1.399366432783777,177,up,CXCL10;CXCL11;CXCL9;CLEC5A;CCL7;SLC1A2;OLR1;CCL24;CD14;P2RX7;FFAR2;KCNA3;AQP9;SERPINE1;STAB1;ITGB8;MEFV;IL1A;KCNJ2;P2RY2;MMP14;TACR1;MSR1;OSMR;SLC4A4;IL6;ADM;MET;CCL20;SGMS2;CD70;CXCL8;SLC28A2;IL15;ITGB3;SLC31A2;RNF144B;ABCA1;RASGRP1;GCH1;TNFAIP6;IL1R1;OPRK1;PDE4B;ADGRE1,0.05897744272020779,0.005897744272020786,2.532147155276561,177,up
AntiIL5_nonenone_none,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02332657200811359,0.5612686354232491,1.5560833368590272,97,up,CXCL10;CXCL11;PROCR;GMPR;HELZ2;RSAD2;OASL;IL15;IFIT3;IFIT2;ISG20;ISG15;CD74;USP18;C1S;MX1;CMPK2;CASP1;B2M;IFITM3;PARP9;BATF2;IFI35;EPSTI1;IFITM1;IL7;OAS1;SAMD9L;GBP4;SAMD9;PARP12;TRIM5;STAT2;PNPT1;IFI44L;DDX60;IRF7;CD47;UBE2L6;PLSCR1;TRIM25;HERC6;LAMP3;BST2;LY6E;DHX58;IFIH1;PSME1;SELL;NUB1;HLA-C;EIF2AK2;TAP1;ELF1;PSMB9;RIPK2;PARP14;IFI27;LGALS3BP;PSME2,0.05564869276398469,0.0033389215658390812,2.742498872348705,97,up
AntiIL5_nonenone_none,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01555104800540906,0.5148410689527849,1.453168390109742,198,up,CXCL10;CXCL11;CXCL9;CCL7;CFH;SECTM1;CD274;KLRK1;SELP;METTL7B;IFIT1;CFB;MX2;VCAM1;IL6;HELZ2;RSAD2;OASL;C1R;IL15;IFIT3;SSPN;UPP1;LATS2;IFIT2;ISG20;GCH1;TNFAIP6;ISG15;CD74;USP18;C1S;MX1;CMPK2;CASP1;PDE4B;B2M;IFITM3;OAS2;BATF2;ARL4A;XAF1;DDX58;IDO1;HLA-DRB1;IFI35;EPSTI1;HLA-DQA1;IL7;SAMD9L;OAS3;IRF8;GZMA;GBP4;MT2A;PARP12;APOL6;STAT1;STAT2;PNPT1;IFI44L;PELI1;DDX60;HLA-B;IRF7;HLA-A;VAMP5;NLRC5;RBCK1;UBE2L6;FPR1;CD86;PLSCR1;TRIM25;HERC6;BST2;CD38;LY6E;CD69;DHX58;IFIH1;HLA-G;PSME1;RNF213;PML;VAMP8;CCL2;CASP7;EIF2AK2;TAP1;NFKBIA;HLA-DMA;PTGS2;PSMB9;RIPK2;PARP14;CASP3;IFI27;MVP;CDKN1A;LGALS3BP;PSME2;ST8SIA4;NFKB1;STAT4;MYD88;ZNFX1;PSMA3,0.04921678513536553,9.843357027073116e-4,3.1158212130921954,198,up
AntiIL5_nonenone_none,HALLMARK_KRAS_SIGNALING_DN,0.01555104800540906,0.5433435721127563,1.5133158086871155,106,up,NR6A1;CCNA1;TGM1;CD40LG;RYR2;MSH5;THNSL2;ITIH3;HSD11B2;MYOT;RIBC2;KRT1;IFNG;NUDT11;RYR1;MEFV;MYH7;FGFR3;FGGY;CACNA1F;BMPR1B;EGF;ATP4A;CHRNG;MYO15A;RGS11;ARPP21;TEX15;ZC2HC1C;RSAD2;GPR3;IGFBP2;GAMT;OXT;MACROH2A2;COPZ2;NRIP2;ZBTB16;MX1,0.05564869276398469,0.0028949056510359688,2.790081806628172,106,up
AntiIL5_nonenone_none,HALLMARK_KRAS_SIGNALING_UP,0.08551408551408551,0.46741036063194497,1.3163410617694788,162,up,CXCL10;EPB41L3;ETV4;CFH;F2RL1;HSD11B1;PRKG2;RETN;ETV5;SPON1;IGFBP3;TNNT2;SEMA3B;ABCB1;ITGA2;GFPT2;CFB;ALDH1A3;MAP7;BMP2;ANXA10;PLEK2;TSPAN1;BTC;EPHB2;RELN;KIF5C;PRRX1;CCL20;MYCN;TLR8;MMP11;PPBP;CSF2;H2BC3;KLF4;PRDM1;DCBLD2;PLAT;ACE;SDCCAG8;EMP1;ALDH1A2;SATB1;IRF8;TSPAN13;CLEC4A,0.2076244078199247,0.03321990525118795,1.84201945163617,162,up
AntiIL5_nonenone_none,HALLMARK_MITOTIC_SPINDLE,1,0.22374816694053976,0.6313243019610716,199,up,DLGAP5;MID1;FGD4;ARAP3;PLK1;FARP1;KIF23;LLGL1;PIF1;SHROOM1;KIF2C;KIF4A;BCAR1;OPHN1;RAPGEF5;SORBS2;ARHGAP29;CDC42EP1;ARHGEF11;ESPL1;SHROOM2,0.05440293999101546,0.007616411598742162,-2.437540503763415,199,down
AntiIL5_nonenone_none,HALLMARK_MTORC1_SIGNALING,NA,-0.1617657952292682,NA,197,NA,SYTL2;CDC25A;MCM4;HK2;SLC6A6;ACACA;DHFR;PSMG1;NFKBIB;UNG;NUFIP1;DDIT3;MCM2;SHMT2;EEF1E1;CCNF;MLLT11;PLOD2;MTHFD2L;GTF2H1;TOMM40;NUP205;ME1;PGM1;RRP9;POLR3G;GOT1,0.04000876314112847,0.0048010515769354185,-2.6053714787123554,197,down
AntiIL5_nonenone_none,HALLMARK_MYC_TARGETS_V1,NA,-0.16839269057314385,NA,200,NA,TFDP1;MCM4;MCM2;CDK2;RFC4;CDC45;FBL;CCNA2;IMPDH2;SRPK1;RAD23B;PCNA;MCM6;RRP9;GSPT1;CAD;POLD2;CSTF2;EIF3J;CDK4;IARS1;MCM7;EXOSC7;SF3A1;MYC;RPL6;PSMD3;NCBP2;UBE2E1;DUT;SRSF1;EPRS1;SMARCC1;MCM5;EIF1AX;XPOT;ETF1;GOT2;KPNB1;RRM1;AIMP2;USP1;TOMM70;PPM1G;NOLC1;SERBP1;SYNCRIP;RUVBL2;FAM120A;VBP1;CUL1;SF3B3;TRA2B;PSMD1;NCBP1;UBA2;PRDX4;TRIM28;SNRPA1;NME1;HPRT1;SET;AP3S1;TARDBP;PRPF31;GLO1;HDAC2;CTPS1;DDX21;YWHAE;HSPD1;G3BP1;CCT3;DEK;EIF2S2;PSMA2;PSMB2;RNPS1;TYMS;SSB;EIF3B;EIF4E;CCT5;SNRPD1;CCT2;PCBP1;CANX;EIF4G2;NOP56;MAD2L1;NAP1L1;PTGES3;HDGF;RANBP1;HNRNPU;PA2G4;XPO1;CLNS1A;ABCE1;SRSF3;COPS5;HNRNPD;ODC1;HSPE1;PSMC6;EIF4A1;SRM;EIF2S1;EIF3D;RSL1D1;HNRNPA3;KARS1;PSMA6;RPL22;KPNA2;SNRPA;NPM1;PHB2;SRSF2;SRSF7;PSMD14;RAN;DHX15;PSMD7;EEF1B2;TUFM;HNRNPR;PSMD8;YWHAQ;HDDC2;MRPL9;TCP1;LSM7;HNRNPA1;DDX18;EIF4H;CCT4;C1QBP;ILF2;GNL3;PRDX3;TXNL4A;PHB;STARD7;HNRNPC;MRPS18B;LSM2;UBE2L3;XRCC6;ERH;CYC1;PWP1;BUB3;SSBP1;PSMA1;PPIA;VDAC3;SNRPD3;RACK1;HNRNPA2B1;NOP16;IFRD1;CBX3;RPL14;PSMA4;CCT7;CNBP;SLC25A3;SNRPB2;PRPS2;LDHA;APEX1;ORC2;POLE3;VDAC1;PGK1;PABPC1;ACP1;MRPL23;PSMA7;HSP90AB1;H2AZ1;NHP2;NDUFAB1;RPL18;PSMC4;CDC20;RPS3;RPL34;RPS6;PSMB3;SNRPG;SNRPD2;COX5A;PABPC4;RPS5;RPS2;RPLP0,0.04000876314112847,0.004379486093222733,-2.6412264590524086,200,down
AntiIL5_nonenone_none,HALLMARK_MYC_TARGETS_V2,0.24932249322493225,-0.3786311152466173,-1.5280361676858834,58,down,MAP3K6;MCM4;HK2;UNG;PLK4;PUS1;RABEPK;PES1;MYBBP1A;DUSP2;NOC4L;RRP12;RRP9;MPHOSPH10;PPRC1;LAS1L;CDK4;IPO4;TMEM97;MYC;BYSL,0.04000876314112847,0.0027338722273334876,-2.8453222658132793,58,down
AntiIL5_nonenone_none,HALLMARK_MYOGENESIS,0.08441775108441775,0.47588288575689275,1.3396424943039509,147,up,COL6A3;MAPK12;MRAS;PYGM;FABP3;IGFBP3;TNNT2;PKIA;CHRNA1;SLC6A8;ITGA7;SCHIP1;COL15A1;MB;ADAM12;LAMA2;MYBPC3;RYR1;EPHB3;MYH11;TNNI1;MYH7;FST;NAV2;TCAP;DENND2B;ADCY9;MYL4;CHRNG;SPEG;SGCD;TEAD4;TNNT3;IGFBP7;ATP2A1;ITGB5;MAPRE3;SSPN;MYH3;AK1;PSEN2;WWTR1;LARGE1;GADD45B;DMPK;CKMT2;GNAO1;CKB;PC;GPX3;OCEL1;FKBP1B;NOS1;TPD52L1;VIPR1;APOD;ITGB4;SYNGR2,0.2076244078199247,0.026116241040526497,1.949465079078806,147,up
AntiIL5_nonenone_none,HALLMARK_NOTCH_SIGNALING,0.9103981445689989,0.40136580864523624,0.987096302833995,30,up,NOTCH3;FZD7;TCF7L2;HES1;ARRB1;PSEN2;WNT5A;MAML2;DLL1;KAT2A;PRKCA;PSENEN;RBX1,0.7011511062189054,0.3505755531094527,0.3857454743271493,30,up
AntiIL5_nonenone_none,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,0.2199606047545168,0.6210922826797802,197,up,PHYH;RETSAT;PDP1;NDUFA9;BDH2;ATP5F1E;COX5A;COX7C;NDUFB2;COX6C;COX8A;NDUFA1;GPX4;ATP5MF;ATP6V0E1;ATP5MC2;NQO2;ATP6V1G1;COX6B1;NDUFA4;COX4I1;CASP7;ATP5F1B;COX5B;COX7A2;AFG3L2;UQCRFS1;COX7B;NDUFAB1;NDUFS1;NDUFV2;POR;ATP5MG;COX6A1;ATP5MC1;NDUFS6;SDHC;NDUFB8;NDUFB4;UQCR11;IDH3A;SLC25A6;UQCRQ;ATP6V1F;VDAC1;ATP6V0B;LDHA;NDUFA3;SLC25A3;ATP5F1A;LDHB;ATP5PO;COX7A2L;COX17;ISCU;UQCRC1;NDUFV1;ATP5ME;UQCRB;ATP5PB;SLC25A11;VDAC3;ATP5F1C;SLC25A12;NDUFA6;NDUFB5;TIMM10;CYC1;SLC25A5;GRPEL1;DLAT;MRPS11;TIMM17A;NDUFS7;PDHB;PRDX3;UQCRH;ATP5MC3;IDH2;MRPL34,0.1485017027512497,0.026107065300818386,-1.9506363640170092,197,down
AntiIL5_nonenone_none,HALLMARK_P53_PATHWAY,1,0.3067052045078239,0.8655291074238403,188,up,PLK2;CDKN2B;RRAD;FGF13;PROCR;JAG2;CDKN2A;PERP;IL1A;TNNI1;DRAM1;EPHA2;BMP2;TP63;ALOX15B;KRT17;CEBPA;H2AW;UPP1;FDXR;AK1;ZBTB16;CASP1;KLF4;RAD9A;RETSAT;EPHX1;S100A10;APAF1;GPX2;EPS8L2;SAT1;GADD45A;RPS12;ZFP36L1;TRIB3;TPD52L1;ITGB4;OSGIN1;HINT1;S100A4;CTSF;CSRNP2;TGFA;VAMP8;TAP1;RPS27L;ACVR1B;DDB2;RPL18;SDC1;RXRA;FBXW7;SLC3A2;ADA;CDKN1A;RPL36;HMOX1;DCXR;AEN;CDK5R1;GM2A;RCHY1;DDIT4;KIF13B;LDHB;RGS16;HRAS;ISCU;RAP2B;RACK1,0.9348020689345211,0.39261686895249887,-0.27270538786211435,188,down
AntiIL5_nonenone_none,HALLMARK_PANCREAS_BETA_CELLS,1,0.3788534527720523,0.8482546587383104,16,up,NEUROG3;AKT3;SRP14;SPCS1;MAFB;FOXO1;SRP9,0.9344640503778358,0.48592130619647456,0.035593267309288766,16,up
AntiIL5_nonenone_none,HALLMARK_PEROXISOME,1,0.1564626577773871,0.43089406652979095,91,up,HSD11B2;ABCB1;SULT2B1;NUDT19;RETSAT;EPHX2;PEX6;HSD3B7;ABCB9;DIO1;ECI2;PRDX5;ALB;PRDX1;ABCD1;DHRS3;ACSL1;TSPO;SLC27A2;MVP;SOD1;ATXN1;PABPC1;CAT;CNBP;TOP2A;STS;HRAS,0.2720372613747508,0.07617043318493022,-1.4377845322059346,91,down
AntiIL5_nonenone_none,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,0.18913644989203615,0.5243693652108868,97,up,FASLG;MAPK10;ADCY2;EGFR;CAMK4;PFN1;IL4;PIK3R3;STAT2;MAP2K6;TRIB3;CFL1;RPTOR;PDK1;RIT1;IL2RG;RAC1;MAPK8;ARPC3;YWHAB;CXCR4;DAPP1;CDKN1A;HSP90B1;PLCG1;PPP1CA;MYD88;SQSTM1;ACTR3;MAP2K3,0.25401101637392925,0.055882423602264406,-1.5993171367588814,97,down
AntiIL5_nonenone_none,HALLMARK_PROTEIN_SECRETION,1,-0.12408156193182675,-0.5373497641323913,93,down,TOM1L1;ZW10;ATP7A;SEC24D;KRT18;ARFGEF1;ARFGAP3;TPD52;SGMS1;COG2;RAB5A;ATP1A1;STAM;ANP32E;GBF1;AP2B1;YIPF6;MAPK1;SCRN1;DNM1L;IGF2R;SEC22B,0.1485017027512497,0.029700340550249903,-1.899095350864941,93,down
AntiIL5_nonenone_none,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,0.3024578909131688,0.7844719575399306,49,up,MPO;FTL;TXN;PRDX2;GLRX2;GPX3;SRXN1;GPX4;LAMTOR5;PRDX1;JUNB;LSP1;NDUFB4;MSRA;SOD1;CAT;ATOX1;NDUFA6;GCLC;G6PD,0.8283144600250831,0.3179414910397609,-0.47528944197289713,49,down
AntiIL5_nonenone_none,HALLMARK_SPERMATOGENESIS,0.9161753590325019,0.36045998865744205,0.9820395343840042,80,up,CCNA1;TULP2;CCT6B;SEPTIN4;KIF2C;MAP7;CLGN;MEP1B;LDHC;DPEP3;ZC2HC1C;IL12RB2;SPATA6;POMC;HSPA2;TKTL1;PCSK4;ARL4A;GFI1;JAM3;ACE;HSPA1L;CAMK4;GSG1;SLC2A5;MLLT10;NOS1;TLE4,0.9732081010912685,0.4671398885238089,-0.08259388725682469,80,down
AntiIL5_nonenone_none,HALLMARK_TGF_BETA_SIGNALING,1,0.24074778157471372,0.6268828884155861,51,up,SERPINE1;TJP1;BMP2;WWTR1;SMAD6;BMPR1A;CDKN1C;SPTBN1;ID3;ID2;CDH1;RHOA;JUNB;IFNGR2;HIPK2;PPP1CA,0.6488984107170538,0.22062545964379826,-0.7734165786817904,51,down
AntiIL5_nonenone_none,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.24932249322493225,0.43660344655856437,1.233400517257999,195,up,CXCL10;CXCL11;PLK2;OLR1;F2RL1;PHLDA2;SLC16A6;PHLDA1;FOSL1;CCN1;SERPINE1;EGR2;IL1A;GFPT2;SIK1;LAMB3;CXCL2;DRAM1;ACKR3;BMP2;IL6;TNC;CCL20;CXCL1;KLF9;HES1;KDM6B;KLF2;ABCA1;CXCL3;IFIT2;GCH1;TNFAIP6;CCL4;CSF2;PDE4B;KLF4;RHOB;DDX58;GADD45B;TLR2;DUSP1;BCL6;EGR3;EFNA1;SAT1;ZBTB10;GADD45A;TUBB2A;EGR1;SERPINB2;CEBPB;SERPINB8;CD69;IFIH1;ID2;SGK1;ATP2B1;CCL2;GPR183;TAP1;G0S2;BCL2A1;IL7R;NR4A1;NFKBIA;CD83;JUNB;PLEK;MARCKS;TNFRSF9;EIF1;PTGS2;RIPK2;LITAF,0.2076244078199247,0.02923499376480481,1.897789592957072,195,up
AntiIL5_nonenone_none,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,0.18548406907326265,0.5180592610679193,111,up,WFS1;IFIT1;BAG3;PSAT1;FKBP14;TUBB2A;HERPUD1;CEBPB;RPS14;NABP1;SPCS1;TATDN2;YWHAZ;CCL2;IMP3;DNAJC3;NHP2;SSR1;ERN1;CEBPG;HSP90B1;BANF1;DDX10;ATF6;DDIT4;TTC37;EIF4EBP1;XBP1;EXOC2;EIF4A3;PDIA6;HSPA5,0.2720372613747508,0.07483242967903721,-1.44673829448912,111,down
AntiIL5_nonenone_none,HALLMARK_UV_RESPONSE_DN,0.9103981445689989,0.35541256565579155,0.9949361781870208,129,up,MAP1B;PPARG;KCNMA1;COL1A2;CCN1;PTPRM;SCHIP1;SERPINE1;ICA1;PTPN21;VLDLR;AMPH;TGFBR3;DLC1;TJP1;NFIB;IRS1;CDON;COL11A1;MET;DDAH1;COL5A2;ITGB3;MAP2K5;TENT4A;SCN8A;BMPR1A;AKT3;SLC22A18;CACNA1A;DUSP1,0.9715578293007887,0.4469166014783628,-0.13359103306878586,129,down
AntiIL5_nonenone_none,HALLMARK_UV_RESPONSE_UP,0.8271728271728271,0.3683036700041977,1.036501259793659,148,up,NPTX2;CDKN2B;SLC6A12;LHX2;RRAD;RET;SLC6A8;ABCB1;CXCL2;MMP14;HTR7;BMP2;MAPK8IP2;IL6;NTRK3;FGF18;PTPRD;MSX1;APOM;CTSV;IGFBP2;HSPA2;RASGRP1;FMO1;GCH1;EPCAM;RHOB;CDKN1C;EPHX1,0.6956602956191292,0.31717343437066253,0.47611401511894363,148,up
AntiIL5_nonenone_none,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,0.2700049388453376,0.6823299978651557,38,up,JAG2;LEF1;DKK1;AXIN2;PTCH1;PSEN2;HDAC11;DKK4;DLL1;KAT2A;NKD1;SKP2,0.7399605822595933,0.26638580961345365,-0.6267200972824243,38,down
AntiIL5_nonenone_none,HALLMARK_XENOBIOTIC_METABOLISM,0.37003519356460535,0.4145124403338405,1.167745426523659,159,up,HSD11B1;SLC6A12;CYP2J2;CDA;UPB1;APOE;AQP9;ITIH4;TPST1;SERPINE1;PROS1;GNMT;ATOH8;CYP1A2;CFB;BCAR1;HSD17B2;EPHA2;TAT;ABCC3;RAP1GAP;G6PC;CCL25;FABP1;VNN1;FBP1;AKR1C2;UPP1;FMO1;GCH1;IL1R1;PTGES;DDC;RETSAT;EPHX1;ESR1;IRF8;LCAT;SLC22A1;MT2A;PC;CYP27A1,0.41411736574494185,0.12423520972348248,1.1562057322253432,159,up
AntiIL5_HRVnone_HRV,HALLMARK_ADIPOGENESIS,1,0.22265682414818586,0.8509472063367667,183,up,EPHX2;ABCA1;ANGPTL4;SSPN;ELMOD3;RETSAT;MIGA2;GPHN;PEMT;RETN;PPARG;GPAM;CMBL;BCL6;ELOVL6;OMD;GBE1;SCARB1;CDKN2C;SLC25A10;APOE;MYLK,0.8464425128343028,0.5119307244919534,0.02993205340312134,183,down
AntiIL5_HRVnone_HRV,HALLMARK_ALLOGRAFT_REJECTION,0.4385964912280702,0.3264217381034693,1.2468438273256932,184,up,ELANE;IL12A;CXCL9;CD3D;CSF1;CFP;ACHE;FASLG;CCL19;CD40LG;TRAT1;ACVR2A;KRT1;CD3G;APBB1;CD7;CD247;CRTAM;CCL13;STAT4;TLR1;EIF4G3;CXCL13;MMP9;HLA-DOA;GBP2;GLMN;HLA-DOB;CD28;RPL9,0.9109155081067634,0.8016056471339517,0.8483877699967772,184,down
AntiIL5_HRVnone_HRV,HALLMARK_ANDROGEN_RESPONSE,1,0.22374881136104158,0.7853145585453744,92,up,SGK1;INPP4B;SLC26A2;MAP7;CDC14B;GPD1L;ACTN1;MERTK;HPGD;MAK;PLPP1;UAP1;PGM3;ABHD2;GUCY1A1;ITGAV;SELENOP,0.8464425128343028,0.6065062693038725,0.27065310913030094,92,down
AntiIL5_HRVnone_HRV,HALLMARK_ANGIOGENESIS,0.5193482688391039,-0.437181623949187,-1.2225556129315371,27,down,MSX1;JAG2;LUM;PF4;PDGFA;TIMP1;PTK2;PGLYRP1;S100A4;VEGFA;PRG2,0.7530060929823492,0.19140848625355167,-0.8810880818000378,27,down
AntiIL5_HRVnone_HRV,HALLMARK_APICAL_JUNCTION,0.6152311273694712,-0.2736410239798386,-1.0448443038434323,156,down,MPZL2;MMP2;THBS3;GRB7;JAM3;NRTN;KCNH2;ITGA9;BMP1;CD34;AMIGO2;TMEM8B;TJP1;LAYN;TRO;PTK2;ATP1A3;CERCAM;NLGN3;HADH;COL9A1;PIK3CB;NEGR1;WASL;PIK3R3;GAMT;JUP;NECTIN3;COL16A1;MAPK13;BAIAP2;FBN1;EPB41L2;TNFRSF11B;EGFR;LAMC2;NLGN2;CRB3;AMIGO1;MAPK11;RHOF;VASP;CLDN7;SGCE;PFN1;ACTB;ITGA2;MYL9,0.7530060929823492,0.3012024371929397,-0.5214831513777921,156,down
AntiIL5_HRVnone_HRV,HALLMARK_APICAL_SURFACE,0.6152311273694712,-0.3670949589725569,-1.0531788283771246,31,down,BRCA1;LYPD3;EPHB4;NTNG1;TMEM8B;DCBLD2;GHRL;IL2RB,0.7530060929823492,0.2728546444957798,-0.6076613284134251,31,down
AntiIL5_HRVnone_HRV,HALLMARK_APOPTOSIS,0.4429133858267717,-0.3114588873523509,-1.1864402170106672,154,down,GUCY2D;ERBB2;MMP2;EREG;WEE1;BCL2L10;BRCA1;GSTM1;BCL2L2;LUM;TOP2A;TNFRSF12A;CLU;NEFH;EGR3;KRT18;TIMP1;F2R;PTK2,0.6329001882678182,0.10712740877599618,-1.2445416181609559,154,down
AntiIL5_HRVnone_HRV,HALLMARK_BILE_ACID_METABOLISM,0.5248091603053435,0.32251327537554164,1.1214297859590423,89,up,EPHX2;ABCA1;BMP6;ABCD1;CYP46A1;MLYCD;PEX6;ATXN1;RETSAT;AR;APOA1;ABCA3;GNMT;PEX12;CYP7B1;ABCD2;PECR;HSD17B4;SLC27A2,0.8993226203028862,0.6654987390241359,0.4282713871938716,89,down
AntiIL5_HRVnone_HRV,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6152311273694712,0.3142210881927207,1.0505264628913644,68,up,GNAI1;JAG1;MVK;CXCL16;ETHE1;TRIB3;PPARG;ALDOC;ACSS2;CPEB2;STARD4;ATF3;GLDC;NFIL3;CTNNB1;ANTXR2,0.9109155081067634,0.7891933469743051,0.8064237807540804,68,down
AntiIL5_HRVnone_HRV,HALLMARK_COAGULATION,0.5669136684224622,-0.3079148257955997,-1.10639851585056,100,down,MMP2;SERPINB2;PF4;SPARC;A2M;BMP1;TFPI2;C1S;C8G;CLU;FYN;GP1BA;TIMP1;MMP1;PDGFB;C3;CTSK;CPQ;TIMP3;CTSH;FBN1;PLAU;F8;MEP1A;GNG12;PROS1;CFD;CASP9;ITGA2;CSRP1,0.7530060929823492,0.25749661469440477,-0.6522549322729857,100,down
AntiIL5_HRVnone_HRV,HALLMARK_COMPLEMENT,0.6152311273694712,0.2666814910175352,1.0148677205171766,172,up,C1R;PHEX;CR1;NOTCH4;FN1;CD40LG;CDK5R1;S100A9;OLR1;GNGT2;LTF;CPM;GZMK;TIMP2;C4BPB;PLA2G7;ADAM9;CXCL1;MMP14;SERPINA1;ITIH1;F3;GATA3;AKAP10;GP9;PPP2CB;PLA2G4A;CTSL;DOCK10;DOCK4;VCPIP1;RNF4;ERAP2,0.9109155081067634,0.7598783923885029,0.7066923475909326,172,down
AntiIL5_HRVnone_HRV,HALLMARK_DNA_REPAIR,1,-0.17333438983505053,-0.6558016252451575,145,down,POLL;PDE6G;DUT;ADCY6;TYMS;STX3;PCNA;NUDT9;POLD4;VPS37B;RAD51;PRIM1;RFC4;RAD52;RFC5;DDB2;NPR2;RFC2;RFC3;FEN1;SNAPC4;RRM2B;ALYREF;NME1;POLD1;RPA3;NME3;SMAD5;REV3L;APRT;ADRM1;EIF1B;POLR2G;HPRT1;GPX4;ERCC1;CANT1;DAD1;SAC3D1;GTF2H5;TAF6;POLA2;RBX1;LIG1;EDF1;NT5C;TAF10;ITPA,0.7530060929823492,0.2615962160670123,-0.6393209812781074,145,down
AntiIL5_HRVnone_HRV,HALLMARK_E2F_TARGETS,0.10416666666666667,-0.4059117094408301,-1.5973463669110244,200,down,CDKN3;BIRC5;ESPL1;CHEK1;DIAPH3;WEE1;CCNE1;BRCA1;KIF2C;ATAD2;MMS22L;ASF1B;KIF4A;CDCA3;TOP2A;SPC25;H2AX;DUT;CENPM;DSCC1;UNG;CDKN2A;DONSON;PCNA;SHMT1;HELLS;MCM4;MYC;RNASEH2A;CKS1B;CENPE;PAN2;PSIP1;UBE2T;HMGB2;DEPDC1;DCTPP1;MSH2;NUP153;HMGA1;LYAR;MCM6;RFC2;RFC3;SLBP;TK1;RRM2;RANBP1;GINS1;GSPT1;NME1;POLD1;MELK;MCM7;PAICS;RPA3;SMC4;NAP1L1;NAA38;MXD3;POP7;PRDX4;STMN1;PSMC3IP,0.029993183647435997,5.998636729487204e-4,-3.2640270010253247,200,down
AntiIL5_HRVnone_HRV,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.4429133858267717,-0.30436915686439237,-1.1676262631307623,158,down,LAMC1;MMP2;MEST;MSX1;FSTL3;OXTR;FBLN2;LUM;SPARC;BMP1;COL8A2;ECM2;COLGALT1;CXCL12;TFPI2;ANPEP;TNFRSF12A;COL6A2;PCOLCE;TIMP1;MMP1;CALD1;GEM;THBS2;INHBA;TIMP3;TGFB1;VEGFA;TPM1;PMP22;COL16A1;FBN1;SLC6A8;TNFRSF11B;COL1A2;FBN2;SGCD;PRRX1;LOX;LAMA1;COL11A1;LAMC2;MGP;COL6A3;EFEMP2,0.6329001882678182,0.12658003765356365,-1.1448325796207721,158,down
AntiIL5_HRVnone_HRV,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.4429133858267717,-0.3125104096333717,-1.207513057352305,168,down,TIAM1;IGF1R;PEX11A;SLC19A2;MUC1;NAV2;TPBG;TBC1D30;ABLIM1;ELF3;SULT2B1;SNX24;FARP1;SYNGR1;WWC1;ZNF185;CXCL12;RHOBTB3;NBL1;SLC24A3;DLC1;CCN5;SLC22A5;EGR3;KRT18;RASGRP1;PODXL;TPD52L1;DHRS2;FOS;KRT8;RAPGEFL1,0.7530060929823492,0.29020237450578057,-0.5533403926585496,168,down
